time,open,high,low,close,volume,ticker
2024-02-27 10:00:00,16500,16500,16400,16500,33900,NAB
2024-02-27 09:00:00,12600,12700,12500,12700,1600,BAB
2024-02-27 09:00:00,11100,11200,11100,11200,6400,NVB
2024-02-27 10:00:00,11200,11200,11100,11100,13900,NVB
2024-02-27 09:00:00,15200,15250,15100,15200,305200,OCB
2024-02-27 10:00:00,15200,15300,15100,15250,690300,OCB
2024-02-27 09:00:00,21500,21500,21200,21200,11200,PGB
2024-02-27 10:00:00,21100,21400,21000,21300,21400,PGB
2024-02-27 09:00:00,13600,13600,13500,13500,2100,SGB
2024-02-27 09:00:00,8400,8500,8300,8300,207300,VAB
2024-02-27 10:00:00,8300,8400,8300,8300,41300,VAB
2024-02-27 09:00:00,10400,10400,10400,10400,1500,VBB
2024-02-27 10:00:00,10400,10400,10400,10400,600,VBB
2024-02-27 09:00:00,38350,38350,38350,38350,900,ACG
2024-02-27 10:00:00,38800,38800,38700,38700,400,ACG
2024-02-27 09:00:00,84700,84800,84700,84800,3800,CAP
2024-02-27 10:00:00,84900,85400,84900,85400,2700,CAP
2024-02-27 09:00:00,42400,42600,42200,42450,88700,DHC
2024-02-27 10:00:00,42450,42500,42050,42050,98700,DHC
2024-02-27 09:00:00,2300,2330,2300,2310,151800,DLG
2024-02-27 10:00:00,2300,2300,2290,2300,306800,DLG
2024-02-27 10:00:00,13400,13400,13400,13400,100,GTA
2024-02-27 09:00:00,4870,4890,4850,4850,3600,HAP
2024-02-27 10:00:00,4850,4870,4850,4850,14700,HAP
2024-02-27 09:00:00,10300,10450,10300,10350,81900,HHP
2024-02-27 10:00:00,10350,10500,10350,10450,75500,HHP
2024-02-27 09:00:00,9800,9800,9700,9700,200,MDF
2024-02-27 10:00:00,8500,8500,8200,8200,2800,MDF
2024-02-27 09:00:00,56900,57500,56800,57000,110600,PTB
2024-02-27 10:00:00,57000,57200,56900,57200,104300,PTB
2024-02-27 09:00:00,14900,14900,14900,14900,100,SAV
2024-02-27 09:00:00,11000,11050,11000,11050,1200,SVT
2024-02-27 10:00:00,7300,7300,7300,7300,100,TMW
2024-02-27 09:00:00,4620,4620,4540,4540,493500,TTF
2024-02-27 10:00:00,4540,4560,4510,4520,680200,TTF
2024-02-27 09:00:00,5370,5410,5370,5410,1500,VID
2024-02-27 10:00:00,5480,5480,5420,5420,500,VID
2024-02-27 09:00:00,8200,8500,8200,8400,260400,HSV
2024-02-27 10:00:00,8400,8400,8200,8300,70500,HSV
2024-02-27 09:00:00,21700,24100,21700,22500,66500,BCA
2024-02-27 10:00:00,22500,22600,22200,22600,24200,BCA
2024-02-27 09:00:00,2300,2300,2200,2200,5100,BVG
2024-02-27 10:00:00,2300,2300,2300,2300,400,BVG
2024-02-27 09:00:00,14500,14500,14500,14500,300,DTL
2024-02-27 09:00:00,12200,12400,12200,12400,7500,HMC
2024-02-27 09:00:00,22550,23250,22500,23200,6754800,HSG
2024-02-27 10:00:00,23200,23300,23050,23150,4835000,HSG
2024-02-27 09:00:00,3200,3300,3100,3200,96500,ITQ
2024-02-27 10:00:00,3200,3300,3200,3200,109000,ITQ
2024-02-27 10:00:00,6000,6000,6000,6000,400,KKC
2024-02-27 09:00:00,2200,2200,2100,2200,153700,KVC
2024-02-27 10:00:00,2200,2300,2200,2300,35200,KVC
2024-02-27 09:00:00,23850,24500,23800,24450,4633400,NKG
2024-02-27 10:00:00,24450,24550,24300,24350,3681500,NKG
2024-02-27 09:00:00,4600,4600,4500,4500,45800,PAS
2024-02-27 10:00:00,4500,4600,4500,4600,30200,PAS
2024-02-27 09:00:00,5380,5480,5340,5480,771700,POM
2024-02-27 10:00:00,5490,5600,5490,5530,1027200,POM
2024-02-27 09:00:00,4680,4690,4680,4690,3400,SHA
2024-02-27 10:00:00,4690,4690,4610,4610,3300,SHA
2024-02-27 09:00:00,4900,5000,4900,5000,200,NSH
2024-02-27 10:00:00,4900,4900,4900,4900,5800,NSH
2024-02-27 09:00:00,15150,15200,15150,15200,278100,SHI
2024-02-27 10:00:00,15150,15300,15150,15200,280100,SHI
2024-02-27 09:00:00,10500,10750,10400,10750,128400,SMC
2024-02-27 10:00:00,10750,10850,10650,10700,235400,SMC
2024-02-27 09:00:00,10600,10600,10600,10600,100,TDS
2024-02-27 09:00:00,4300,4500,4300,4500,18400,TIS
2024-02-27 10:00:00,4500,4500,4400,4400,2700,TIS
2024-02-27 09:00:00,8000,8100,7900,7900,27100,TKG
2024-02-27 10:00:00,8000,8000,7800,7900,60800,TKG
2024-02-27 10:00:00,12500,12500,12500,12500,300,TKU
2024-02-27 09:00:00,7950,8150,7800,8119,303900,TLH
2024-02-27 10:00:00,8140,8250,8130,8180,932800,TLH
2024-02-27 09:00:00,6400,6470,6300,6450,22300,TNA
2024-02-27 10:00:00,6450,6450,6260,6260,43400,TNA
2024-02-27 09:00:00,2780,2790,2780,2790,24700,TNI
2024-02-27 10:00:00,2780,2780,2740,2780,90500,TNI
2024-02-27 09:00:00,9140,9140,9140,9140,400,VCA
2024-02-27 10:00:00,9140,9140,9140,9140,100,VCA
2024-02-27 09:00:00,22400,23800,22400,23700,937200,VGS
2024-02-27 10:00:00,23700,24600,23600,24200,1277900,VGS
2024-02-27 09:00:00,50200,50200,50200,50200,1000,TMG
2024-02-27 10:00:00,50200,50200,50200,50200,900,TMG
2024-02-27 09:00:00,6400,6400,6300,6400,106200,TVN
2024-02-27 10:00:00,6400,6500,6400,6500,274300,TVN
2024-02-27 09:00:00,21100,21300,21100,21300,5500,CST
2024-02-27 10:00:00,21300,21300,21100,21100,6200,CST
2024-02-27 09:00:00,6900,6900,6900,6900,2200,BKC
2024-02-27 09:00:00,19200,19500,19050,19500,5400,BMC
2024-02-27 09:00:00,7800,7800,7800,7800,500,KCB
2024-02-27 10:00:00,7500,7500,7500,7500,3300,KCB
2024-02-27 09:00:00,10150,10150,9910,10100,157000,DHM
2024-02-27 10:00:00,10100,10150,10100,10150,36600,DHM
2024-02-27 10:00:00,49800,49800,49800,49800,200,HGM
2024-02-27 09:00:00,12500,12500,12500,12500,3100,HLC
2024-02-27 09:00:00,25850,26400,25800,26250,641200,KSB
2024-02-27 10:00:00,26200,26250,26000,26000,273100,KSB
2024-02-27 09:00:00,7500,7500,7500,7500,1000,KHD
2024-02-27 10:00:00,7500,7600,7500,7600,3700,KHD
2024-02-27 09:00:00,4000,4200,3900,3900,51200,KSQ
2024-02-27 10:00:00,4000,4000,3900,4000,28800,KSQ
2024-02-27 09:00:00,31000,33800,30800,33500,15100,KSV
2024-02-27 10:00:00,33400,33400,32000,33000,1200,KSV
2024-02-27 09:00:00,2600,2800,2600,2800,93400,LCM
2024-02-27 10:00:00,2700,2900,2700,2900,250600,LCM
2024-02-27 10:00:00,14900,14900,14900,14900,100,MIC
2024-02-27 09:00:00,3500,3500,3500,3500,600,MTA
2024-02-27 09:00:00,14600,14600,14100,14400,16400,MSR
2024-02-27 10:00:00,14400,14400,14400,14400,15900,MSR
2024-02-27 09:00:00,12800,12900,12800,12800,14500,NBC
2024-02-27 10:00:00,12800,12900,12800,12900,6200,NBC
2024-02-27 09:00:00,7700,7700,7700,7700,100,SHN
2024-02-27 09:00:00,3400,3400,3300,3300,2600,SPI
2024-02-27 10:00:00,3200,3200,3200,3200,1400,SPI
2024-02-27 09:00:00,9200,9400,9200,9300,78800,TC6
2024-02-27 10:00:00,9300,9300,9300,9300,21900,TC6
2024-02-27 09:00:00,11600,11600,11600,11600,3900,TDN
2024-02-27 10:00:00,11600,11700,11600,11600,5500,TDN
2024-02-27 09:00:00,12800,12800,12800,12800,100,THT
2024-02-27 10:00:00,12800,12800,12800,12800,5000,THT
2024-02-27 09:00:00,5660,5810,5430,5730,410700,TNT
2024-02-27 10:00:00,5730,5730,5670,5670,99100,TNT
2024-02-27 09:00:00,14100,14100,14100,14100,600,TVD
2024-02-27 10:00:00,14100,14100,14000,14000,25600,TVD
2024-02-27 10:00:00,67000,67100,67000,67100,200,CLM
2024-02-27 09:00:00,4900,4900,4200,4700,1700,MGC
2024-02-27 10:00:00,4700,4700,4700,4700,2800,MGC
2024-02-27 09:00:00,59600,59600,59500,59500,4300,TMB
2024-02-27 10:00:00,59900,60000,59200,60000,4200,TMB
2024-02-27 11:00:00,59900,59900,59900,59900,1300,TMB
2024-02-27 09:00:00,16950,17150,16850,17150,240100,VPG
2024-02-27 10:00:00,17150,17300,17000,17050,349500,VPG
2024-02-27 10:00:00,9050,9190,8460,9190,1100,YBM
2024-02-27 09:00:00,8100,8100,8000,8100,66200,VTZ
2024-02-27 10:00:00,8100,8100,8100,8100,69600,VTZ
2024-02-27 09:00:00,9500,9500,9500,9500,1100,PCH
2024-02-27 10:00:00,9500,9500,9500,9500,4900,PCH
2024-02-27 09:00:00,11300,11300,11200,11300,762200,AAA
2024-02-27 10:00:00,11300,11300,11200,11200,1154700,AAA
2024-02-27 09:00:00,27000,27200,27000,27100,46000,LTG
2024-02-27 10:00:00,27100,27200,27100,27100,56000,LTG
2024-02-27 09:00:00,6240,6240,6200,6200,13900,HII
2024-02-27 10:00:00,6170,6240,6150,6240,47000,HII
2024-02-27 09:00:00,18000,18000,18000,18000,200,BRR
2024-02-27 09:00:00,26200,26800,26000,26700,71900,BFC
2024-02-27 10:00:00,26600,26650,26300,26500,37700,BFC
2024-02-27 09:00:00,13700,13700,13500,13500,300,BRC
2024-02-27 09:00:00,57600,57700,56800,57100,126800,CSV
2024-02-27 10:00:00,57100,57300,56900,56900,151600,CSV
2024-02-27 09:00:00,3210,3220,3200,3220,13000,DAG
2024-02-27 10:00:00,3220,3250,3220,3240,13800,DAG
2024-02-27 09:00:00,6900,6900,6900,6900,100,DRG
2024-02-27 09:00:00,8500,8600,8400,8500,173800,DRI
2024-02-27 10:00:00,8500,8800,8500,8800,204300,DRI
2024-02-27 09:00:00,33700,34000,33700,33900,174400,DCM
2024-02-27 10:00:00,33900,33900,33650,33700,404700,DCM
2024-02-27 09:00:00,11300,11600,11300,11300,413200,DDV
2024-02-27 10:00:00,11400,11400,11100,11200,317000,DDV
2024-02-27 09:00:00,109500,111000,108700,110200,1345800,DGC
2024-02-27 10:00:00,110200,110400,109100,109300,597600,DGC
2024-02-27 09:00:00,34350,34600,34250,34550,320500,DPM
2024-02-27 10:00:00,34500,34600,34300,34300,449600,DPM
2024-02-27 09:00:00,34600,34600,34100,34600,120000,DPR
2024-02-27 10:00:00,34600,34600,34250,34300,121100,DPR
2024-02-27 10:00:00,21000,21000,21000,21000,3800,DTT
2024-02-27 09:00:00,10250,10250,10100,10150,198200,HCD
2024-02-27 10:00:00,10200,10200,9990,10050,289500,HCD
2024-02-27 09:00:00,62000,62000,62000,62000,1700,HVT
2024-02-27 09:00:00,18700,19200,18700,19000,153100,LAS
2024-02-27 10:00:00,19000,19100,19000,19000,243700,LAS
2024-02-27 10:00:00,29900,29900,29900,29900,400,VET
2024-02-27 09:00:00,19100,19100,18850,18950,162900,NHH
2024-02-27 10:00:00,18950,18950,18550,18600,315000,NHH
2024-02-27 09:00:00,9900,9900,9900,9900,500,PMB
2024-02-27 10:00:00,10000,10000,10000,10000,600,PMB
2024-02-27 09:00:00,5100,5180,5100,5180,31500,PLP
2024-02-27 10:00:00,5180,5180,5120,5180,39800,PLP
2024-02-27 09:00:00,56700,56800,56000,56500,106000,PHR
2024-02-27 10:00:00,56400,56400,55900,56100,97300,PHR
2024-02-27 09:00:00,31800,32299,31800,32299,24100,PLC
2024-02-27 10:00:00,32200,32200,31800,31900,28800,PLC
2024-02-27 10:00:00,18900,18900,18900,18900,800,PCE
2024-02-27 09:00:00,7800,7800,7800,7800,1000,PSW
2024-02-27 10:00:00,7900,7900,7900,7900,900,PSW
2024-02-27 11:00:00,7900,7900,7900,7900,1000,PSW
2024-02-27 09:00:00,2180,2190,2170,2180,68600,QBS
2024-02-27 10:00:00,2180,2190,2170,2180,119200,QBS
2024-02-27 09:00:00,8100,8100,8000,8090,61100,RDP
2024-02-27 10:00:00,8050,8050,8000,8050,92000,RDP
2024-02-27 09:00:00,11450,11450,11450,11450,1400,SFG
2024-02-27 09:00:00,19900,19900,19800,19800,300,RTB
2024-02-27 09:00:00,5560,5560,5560,5560,1000,TPC
2024-02-27 09:00:00,3690,3720,3670,3720,143900,TSC
2024-02-27 10:00:00,3720,3720,3690,3690,113700,TSC
2024-02-27 09:00:00,13200,13200,13050,13050,900,VAF
2024-02-27 10:00:00,13050,13050,13000,13000,1000,VAF
2024-02-27 11:00:00,13000,13000,13000,13000,500,VAF
2024-02-27 09:00:00,96500,98000,96200,98000,9600,PAT
2024-02-27 10:00:00,98100,98200,97100,97100,9700,PAT
2024-02-27 09:00:00,61700,62000,61700,62000,2900,VFG
2024-02-27 10:00:00,61600,61600,60800,60800,15900,VFG
2024-02-27 09:00:00,5300,5300,5300,5300,600,PVO
2024-02-27 10:00:00,11800,11800,11700,11700,3600,VNP
2024-02-27 09:00:00,5100,5100,5100,5100,1100,VNY
2024-02-27 09:00:00,12700,13000,12700,13000,16700,CSM
2024-02-27 10:00:00,13000,13100,12850,13100,41300,CSM
2024-02-27 09:00:00,29950,30050,29900,29900,2500,CTF
2024-02-27 10:00:00,29900,29950,29900,29950,5800,CTF
2024-02-27 09:00:00,32500,33500,32400,33050,886000,DRC
2024-02-27 10:00:00,33050,33050,32750,32800,229300,DRC
2024-02-27 09:00:00,14600,14650,14600,14600,12500,HAX
2024-02-27 10:00:00,14600,14600,14450,14450,92300,HAX
2024-02-27 09:00:00,8520,8650,8520,8650,336000,HHS
2024-02-27 10:00:00,8650,8650,8540,8560,268200,HHS
2024-02-27 09:00:00,15300,15300,15300,15300,300,HTL
2024-02-27 10:00:00,15200,15200,14800,15100,1700,HTL
2024-02-27 11:00:00,15100,15100,15100,15100,200,HTL
2024-02-27 09:00:00,31550,31550,31550,31550,3200,SRC
2024-02-27 10:00:00,28650,28650,28650,28650,500,SVC
2024-02-27 09:00:00,15300,15300,15300,15300,200,TMT
2024-02-27 09:00:00,17500,17500,17200,17200,800,GCF
2024-02-27 10:00:00,15500,15500,15500,15500,300,GCF
2024-02-27 09:00:00,9800,9800,9800,9800,6900,AAM
2024-02-27 10:00:00,9700,9700,9700,9700,100,AAM
2024-02-27 09:00:00,35600,36000,35600,36000,1400,ABT
2024-02-27 09:00:00,13500,13550,13400,13450,15000,ACL
2024-02-27 10:00:00,13400,13400,13100,13150,10400,ACL
2024-02-27 09:00:00,9900,9900,9900,9900,5500,ANT
2024-02-27 10:00:00,9900,9900,9900,9900,4600,ANT
2024-02-27 09:00:00,34000,34000,33600,33700,1107100,ANV
2024-02-27 10:00:00,33700,33750,33450,33600,682400,ANV
2024-02-27 10:00:00,60500,61100,60500,61100,22900,APF
2024-02-27 09:00:00,11650,11750,11450,11500,2039300,ASM
2024-02-27 10:00:00,11500,11500,11350,11400,862300,ASM
2024-02-27 09:00:00,24800,24950,24700,24900,763900,BAF
2024-02-27 10:00:00,24850,25050,24850,25050,506000,BAF
2024-02-27 09:00:00,11700,12000,11700,12000,33400,BNA
2024-02-27 09:00:00,3800,3800,3800,3800,400,BLF
2024-02-27 09:00:00,64400,64400,64400,64400,100,CAN
2024-02-27 10:00:00,14000,14000,14000,14000,400,CCA
2024-02-27 09:00:00,31600,31600,31600,31600,100,CBS
2024-02-27 10:00:00,31600,31600,31600,31600,1300,CBS
2024-02-27 09:00:00,14500,14500,14400,14500,10100,CLX
2024-02-27 10:00:00,14500,14500,14400,14500,14800,CLX
2024-02-27 09:00:00,16700,17400,16700,17400,1800,CAT
2024-02-27 10:00:00,17400,17500,17400,17500,3100,CAT
2024-02-27 09:00:00,9190,9190,9060,9120,112700,CMX
2024-02-27 10:00:00,9120,9120,8920,9020,193100,CMX
2024-02-27 09:00:00,29450,29500,29050,29300,1735200,DBC
2024-02-27 10:00:00,29300,29350,29000,29050,1824600,DBC
2024-02-27 09:00:00,48700,49000,48200,48200,21700,FMC
2024-02-27 10:00:00,48500,48500,48000,48100,27100,FMC
2024-02-27 09:00:00,12700,12950,12650,12800,2251300,HAG
2024-02-27 10:00:00,12800,12800,12550,12550,1928400,HAG
2024-02-27 09:00:00,6240,6270,6170,6190,80300,HSL
2024-02-27 10:00:00,6200,6210,6180,6190,77900,HSL
2024-02-27 09:00:00,22300,22300,22300,22300,3000,HAF
2024-02-27 09:00:00,4250,4260,4160,4200,593600,HNG
2024-02-27 10:00:00,4200,4250,4180,4250,667200,HNG
2024-02-27 09:00:00,9400,9400,9300,9400,24700,HNM
2024-02-27 10:00:00,9300,9500,9300,9400,41400,HNM
2024-02-27 09:00:00,21000,21000,21000,21000,400,HNF
2024-02-27 09:00:00,7600,7600,7600,7600,1600,HVA
2024-02-27 10:00:00,7500,7500,6700,7000,43500,HVA
2024-02-27 09:00:00,2500,2600,2500,2600,40100,ICF
2024-02-27 10:00:00,2500,2500,2500,2500,16100,ICF
2024-02-27 11:00:00,2500,2500,2500,2500,800,ICF
2024-02-27 09:00:00,12800,12900,12550,12700,1060300,IDI
2024-02-27 10:00:00,12650,12700,12500,12500,534200,IDI
2024-02-27 09:00:00,5100,5100,5100,5100,31800,ILA
2024-02-27 10:00:00,5100,5100,5000,5100,7200,ILA
2024-02-27 11:00:00,5100,5100,5100,5100,1000,ILA
2024-02-27 09:00:00,63400,63400,63000,63000,221500,KDC
2024-02-27 10:00:00,63000,63000,62600,62900,217900,KDC
2024-02-27 09:00:00,45000,45000,45000,45000,100,KTS
2024-02-27 09:00:00,15100,15200,15100,15200,2600,LAF
2024-02-27 10:00:00,15200,15450,15200,15450,1100,LAF
2024-02-27 09:00:00,11950,12100,11800,12100,264400,LSS
2024-02-27 10:00:00,12150,12300,12000,12200,520700,LSS
2024-02-27 09:00:00,8900,8900,8900,8900,2000,MCF
2024-02-27 10:00:00,8900,8900,8900,8900,10500,MCF
2024-02-27 11:00:00,8900,8900,8900,8900,1800,MCF
2024-02-27 09:00:00,42800,42800,42100,42500,6400,MCM
2024-02-27 10:00:00,42200,42500,42200,42500,4100,MCM
2024-02-27 09:00:00,29700,29700,29000,29000,200,MML
2024-02-27 09:00:00,17900,17900,17700,17800,17100,MPC
2024-02-27 10:00:00,17800,17900,17800,17800,11000,MPC
2024-02-27 09:00:00,114600,115700,114600,115000,7200,MCH
2024-02-27 10:00:00,115100,115100,115100,115100,100,MCH
2024-02-27 10:00:00,23900,24100,23900,24100,4100,NCS
2024-02-27 11:00:00,24300,24300,24300,24300,900,NCS
2024-02-27 10:00:00,73600,73600,73600,73600,200,NSC
2024-02-27 10:00:00,6800,6900,6800,6900,3100,OCH
2024-02-27 09:00:00,24150,24150,23750,23900,260300,PAN
2024-02-27 10:00:00,23850,23900,23750,23900,315500,PAN
2024-02-27 09:00:00,9750,9750,9650,9650,2600,DAT
2024-02-27 10:00:00,9750,9750,9750,9750,100,DAT
2024-02-27 09:00:00,48000,48300,48000,48300,115100,QNS
2024-02-27 10:00:00,48300,48300,48100,48100,167600,QNS
2024-02-27 09:00:00,51000,51000,51000,51000,100,SAF
2024-02-27 09:00:00,13400,13500,13300,13500,716600,SBT
2024-02-27 10:00:00,13500,13500,13400,13450,431700,SBT
2024-02-27 10:00:00,29000,29000,29000,29000,1100,SEA
2024-02-27 11:00:00,29000,29000,29000,29000,100,SEA
2024-02-27 09:00:00,149400,149400,149300,149400,12600,SLS
2024-02-27 10:00:00,149400,150000,149400,150000,1500,SLS
2024-02-27 09:00:00,32600,32600,32600,32600,200,SSC
2024-02-27 09:00:00,10500,10500,10500,10500,100,TFC
2024-02-27 09:00:00,70300,71200,70200,70900,389200,VHC
2024-02-27 10:00:00,70900,71100,70300,70600,258100,VHC
2024-02-27 09:00:00,16000,16100,16000,16100,56400,VLC
2024-02-27 10:00:00,16100,16200,16000,16100,20800,VLC
2024-02-27 09:00:00,34500,34500,34500,34500,500,VSF
2024-02-27 09:00:00,2500,2600,2500,2500,31200,VNH
2024-02-27 10:00:00,2500,2500,2500,2500,8900,VNH
2024-02-27 09:00:00,20000,20600,20000,20600,7100,VOC
2024-02-27 10:00:00,10000,10000,10000,10000,1000,BSP
2024-02-27 09:00:00,3800,3900,3800,3900,1300,CTP
2024-02-27 10:00:00,3900,3900,3800,3900,5500,CTP
2024-02-27 09:00:00,9000,9000,9000,9000,100,EPC
2024-02-27 09:00:00,16000,16000,16000,16000,100,HAD
2024-02-27 09:00:00,3200,3200,3200,3200,400,HAV
2024-02-27 10:00:00,4200,4500,4200,4500,900,HKT
2024-02-27 11:00:00,4500,4500,4500,4500,100,HKT
2024-02-27 09:00:00,31000,32000,31000,32000,13500,IFS
2024-02-27 09:00:00,15300,15300,15200,15200,3500,NAF
2024-02-27 10:00:00,15200,15250,15200,15250,18700,NAF
2024-02-27 10:00:00,4800,4900,4800,4900,2200,PCF
2024-02-27 10:00:00,3600,3600,3600,3600,2000,BQB
2024-02-27 09:00:00,42200,43700,42200,43700,400,QHW
2024-02-27 10:00:00,34000,34000,34000,34000,400,QHW
2024-02-27 10:00:00,18900,18900,18900,18900,700,BSQ
2024-02-27 09:00:00,48000,48000,48000,48000,2200,SKV
2024-02-27 09:00:00,36400,36800,36000,36800,2900,SMB
2024-02-27 10:00:00,36500,36700,36500,36700,300,SMB
2024-02-27 09:00:00,190000,190000,190000,190000,100,VCF
2024-02-27 09:00:00,52000,52000,52000,52000,300,WSB
2024-02-27 10:00:00,51800,51800,50000,51500,400,WSB
2024-02-27 10:00:00,7800,7800,7800,7800,800,NST
2024-02-27 11:00:00,7700,7700,7700,7700,100,NST
2024-02-27 09:00:00,17000,17000,17000,17000,1000,GLT
2024-02-27 10:00:00,11550,11550,11550,11550,400,NHT
2024-02-27 09:00:00,15900,15900,15850,15900,1600,DQC
2024-02-27 10:00:00,15900,15900,15800,15900,12000,DQC
2024-02-27 09:00:00,24750,25000,24600,25000,11600,GDT
2024-02-27 10:00:00,25100,25550,25050,25150,20600,GDT
2024-02-27 09:00:00,3800,3800,3800,3800,100,KSD
2024-02-27 09:00:00,126200,129900,126200,129000,15100,RAL
2024-02-27 10:00:00,128300,128300,127100,128000,4500,RAL
2024-02-27 09:00:00,8600,8600,8400,8600,15500,SHE
2024-02-27 09:00:00,45600,46050,45600,45950,24100,TLG
2024-02-27 10:00:00,46050,46250,45900,45900,21300,TLG
2024-02-27 09:00:00,5450,5450,5370,5380,44100,AAT
2024-02-27 10:00:00,5400,5400,5360,5360,26500,AAT
2024-02-27 11:00:00,7900,7900,7900,7900,100,AG1
2024-02-27 09:00:00,30100,30200,30100,30200,1700,BDG
2024-02-27 10:00:00,30200,30200,30200,30200,2000,BDG
2024-02-27 11:00:00,30300,30300,30300,30300,700,BDG
2024-02-27 09:00:00,4400,4400,4350,4350,6400,BKG
2024-02-27 10:00:00,4360,4390,4350,4390,13500,BKG
2024-02-27 09:00:00,17000,17000,17000,17000,400,BMG
2024-02-27 09:00:00,15200,15200,15200,15200,300,BVN
2024-02-27 10:00:00,15200,15200,15200,15200,300,BVN
2024-02-27 09:00:00,27750,28250,27700,28200,10200,STK
2024-02-27 10:00:00,28250,28250,28100,28200,2800,STK
2024-02-27 09:00:00,13100,13300,13100,13250,91200,ADS
2024-02-27 10:00:00,13200,13250,13150,13150,72800,ADS
2024-02-27 09:00:00,38500,38500,30800,30800,1100,MGG
2024-02-27 10:00:00,30800,30800,30800,30800,200,MGG
2024-02-27 09:00:00,14050,14200,14050,14100,9200,EVE
2024-02-27 10:00:00,14100,14100,14100,14100,16800,EVE
2024-02-27 09:00:00,32200,32200,31800,31950,166200,GIL
2024-02-27 10:00:00,32000,32549,31750,31750,336800,GIL
2024-02-27 09:00:00,27500,27600,27500,27600,3000,HDM
2024-02-27 10:00:00,27500,27600,27500,27600,5500,HDM
2024-02-27 09:00:00,32800,32800,32700,32700,1400,HTG
2024-02-27 10:00:00,32700,32700,32700,32700,2000,HTG
2024-02-27 09:00:00,37900,37900,37900,37900,100,HUG
2024-02-27 10:00:00,37300,37300,37300,37300,100,HUG
2024-02-27 11:00:00,37300,37300,37300,37300,100,HUG
2024-02-27 09:00:00,3620,3620,3590,3600,8400,KMR
2024-02-27 10:00:00,3600,3630,3600,3630,8200,KMR
2024-02-27 09:00:00,63800,63900,63600,63700,3700,LIX
2024-02-27 10:00:00,63600,63600,63400,63400,4600,LIX
2024-02-27 09:00:00,83000,83100,83000,83100,1700,NET
2024-02-27 10:00:00,81000,83100,81000,83100,800,NET
2024-02-27 09:00:00,6800,6800,6800,6800,100,NTT
2024-02-27 09:00:00,89000,89300,88500,88900,404000,PNJ
2024-02-27 10:00:00,88900,89700,88800,89400,363400,PNJ
2024-02-27 09:00:00,26000,26000,25900,25900,4800,PPH
2024-02-27 10:00:00,26000,26000,26000,26000,300,PPH
2024-02-27 09:00:00,40700,41500,40700,41200,23800,MSH
2024-02-27 10:00:00,41200,41200,41000,41100,26600,MSH
2024-02-27 09:00:00,2580,2580,2500,2540,500,SVD
2024-02-27 10:00:00,2430,2430,2430,2430,3200,SVD
2024-02-27 09:00:00,43150,43550,42900,43300,487700,TCM
2024-02-27 10:00:00,43300,43300,42650,42800,303000,TCM
2024-02-27 09:00:00,9300,9300,9300,9300,500,GTD
2024-02-27 09:00:00,7200,7200,7200,7200,1800,TDT
2024-02-27 09:00:00,6000,6000,5600,5600,500,CET
2024-02-27 10:00:00,9200,9200,9200,9200,200,TLI
2024-02-27 09:00:00,21400,22000,21300,21900,1213500,TNG
2024-02-27 10:00:00,21900,21900,21600,21600,582400,TNG
2024-02-27 09:00:00,6400,6400,6400,6400,1000,NDT
2024-02-27 10:00:00,6600,6600,6600,6600,100,NDT
2024-02-27 09:00:00,16500,16500,16500,16500,100,TVT
2024-02-27 10:00:00,16500,16500,16500,16500,3800,TVT
2024-02-27 09:00:00,12400,12400,12200,12300,137900,VGT
2024-02-27 10:00:00,12300,12300,12200,12200,107800,VGT
2024-02-27 09:00:00,35900,35900,35900,35900,2000,VGG
2024-02-27 10:00:00,35600,35800,35600,35700,17100,VGG
2024-02-27 09:00:00,10900,10900,10900,10900,1000,X20
2024-02-27 09:00:00,44400,44600,44300,44600,3400,ODE
2024-02-27 10:00:00,44600,44700,44500,44600,8800,ODE
2024-02-27 09:00:00,13700,13700,13700,13700,100,ALT
2024-02-27 11:00:00,13700,13700,13700,13700,200,ALT
2024-02-27 09:00:00,19900,19900,19000,19000,200,ADG
2024-02-27 10:00:00,19500,19500,19500,19500,400,ADG
2024-02-27 11:00:00,13800,13800,13800,13800,600,DAE
2024-02-27 09:00:00,4400,4400,4400,4400,5900,DST
2024-02-27 10:00:00,4400,4400,4300,4400,3300,DST
2024-02-27 09:00:00,21700,21700,21700,21700,11200,EID
2024-02-27 10:00:00,21700,21800,21700,21800,33600,EID
2024-02-27 11:00:00,21700,21700,21700,21700,20000,EID
2024-02-27 09:00:00,30000,30000,30000,30000,100,FHS
2024-02-27 10:00:00,29500,29500,29500,29500,100,FHS
2024-02-27 09:00:00,80000,80000,79900,79900,500,FOC
2024-02-27 10:00:00,79500,79500,79500,79500,1000,FOC
2024-02-27 11:00:00,79900,79900,79900,79900,200,FOC
2024-02-27 09:00:00,14200,14300,13700,13700,172500,HTP
2024-02-27 10:00:00,13700,13900,13700,13900,54900,HTP
2024-02-27 10:00:00,12900,12900,12900,12900,100,NBE
2024-02-27 09:00:00,9800,9800,9800,9800,800,VNB
2024-02-27 10:00:00,9800,10000,9800,10000,7200,VNB
2024-02-27 11:00:00,9900,9900,9900,9900,6100,VNB
2024-02-27 09:00:00,19000,19000,19000,19000,1000,SED
2024-02-27 09:00:00,20700,20700,20700,20700,5400,STC
2024-02-27 10:00:00,20700,20700,20600,20600,5300,STC
2024-02-27 09:00:00,14400,14400,13600,13600,45100,STH
